,lemmata,freqs,in%texts
939,recouvrir,455,86.66666666666667
940,remuer,455,86.66666666666667
941,époque,455,86.66666666666667
942,briser,454,86.47619047619047
943,chanter,454,86.47619047619047
944,détacher,454,86.47619047619047
945,fuir,454,86.47619047619047
946,joindre,454,86.47619047619047
947,journal,454,86.47619047619047
948,parfaitement,454,86.47619047619047
949,vaste,454,86.47619047619047
950,attacher,453,86.28571428571429
951,commun,453,86.28571428571429
952,confier,453,86.28571428571429
953,demi,453,86.28571428571429
954,midi,453,86.28571428571429
955,poussière,453,86.28571428571429
956,étouffer,453,86.28571428571429
957,chapeau,452,86.09523809523809
958,complètement,452,86.09523809523809
959,cour,452,86.09523809523809
960,déranger,452,86.09523809523809
961,terrible,452,86.09523809523809
962,bonheur,451,85.90476190476191
963,calmer,451,85.90476190476191
964,chef,451,85.90476190476191
965,joie,451,85.90476190476191
966,légèrement,451,85.90476190476191
967,mine,451,85.90476190476191
968,musique,451,85.90476190476191
969,pur,451,85.90476190476191
970,rôle,451,85.90476190476191
971,assister,450,85.71428571428571
972,dame,450,85.71428571428571
973,filer,450,85.71428571428571
974,sale,450,85.71428571428571
975,vêtir,450,85.71428571428571
976,allure,449,85.52380952380952
977,bouteille,449,85.52380952380952
978,essuyer,449,85.52380952380952
979,habituer,449,85.52380952380952
980,note,449,85.52380952380952
981,remplacer,449,85.52380952380952
982,repas,449,85.52380952380952
983,réalité,449,85.52380952380952
984,soin,449,85.52380952380952
985,achever,448,85.33333333333334
986,creux,448,85.33333333333334
987,foule,448,85.33333333333334
988,mien,448,85.33333333333334
989,page,448,85.33333333333334
990,sauver,448,85.33333333333334
991,selon,448,85.33333333333334
992,abattre,447,85.14285714285714
993,arme,447,85.14285714285714
994,blond,447,85.14285714285714
995,chaleur,447,85.14285714285714
996,forces,447,85.14285714285714
997,nuage,447,85.14285714285714
998,retomber,447,85.14285714285714
999,échanger,447,85.14285714285714
1000,accorder,446,84.95238095238096
1001,danger,446,84.95238095238096
1002,manche,446,84.95238095238096
1003,meuble,446,84.95238095238096
1004,nature,446,84.95238095238096
1005,recherche,446,84.95238095238096
1006,soutenir,446,84.95238095238096
1007,spectacle,446,84.95238095238096
1008,trou,446,84.95238095238096
1009,violent,446,84.95238095238096
1010,colère,445,84.76190476190476
1011,fumée,445,84.76190476190476
1012,métier,445,84.76190476190476
1013,nerveux,445,84.76190476190476
1014,oh,445,84.76190476190476
1015,prouver,445,84.76190476190476
1016,rapporter,445,84.76190476190476
1017,rendez-vous,445,84.76190476190476
1018,soi,445,84.76190476190476
1019,cheval,444,84.57142857142857
1020,condition,444,84.57142857142857
1021,voie,444,84.57142857142857
1022,certainement,443,84.38095238095238
1023,enfermer,443,84.38095238095238
1024,explication,443,84.38095238095238
1025,gare,443,84.38095238095238
1026,personnel,443,84.38095238095238
1027,tache,443,84.38095238095238
1028,âme,443,84.38095238095238
1029,a-t-il,442,84.19047619047619
1030,campagne,442,84.19047619047619
1031,faible,442,84.19047619047619
1032,guerre,442,84.19047619047619
1033,guère,442,84.19047619047619
1034,inviter,442,84.19047619047619
1035,malheureux,442,84.19047619047619
1036,terrain,442,84.19047619047619
1037,troubler,442,84.19047619047619
1038,véritable,442,84.19047619047619
1039,émotion,442,84.19047619047619
1040,est-il,441,84.0
1041,murmurer,441,84.0
1042,qualité,441,84.0
1043,repousser,441,84.0
1044,aise,440,83.80952380952381
1045,courage,440,83.80952380952381
1046,elle-même,440,83.80952380952381
1047,précaution,440,83.80952380952381
1048,renverser,440,83.80952380952381
1049,toile,440,83.80952380952381
1050,tort,440,83.80952380952381
1051,absolument,439,83.61904761904762
1052,constater,439,83.61904761904762
1053,exact,439,83.61904761904762
1054,madame,439,83.61904761904762
1055,menton,439,83.61904761904762
1056,songer,439,83.61904761904762
1057,traiter,439,83.61904761904762
1058,angle,438,83.42857142857143
1059,bande,438,83.42857142857143
1060,cependant,438,83.42857142857143
1061,claquer,438,83.42857142857143
1062,dit-il,438,83.42857142857143
1063,désirer,438,83.42857142857143
1064,extérieur,438,83.42857142857143
1065,mari,438,83.42857142857143
1066,partager,438,83.42857142857143
1067,paupière,438,83.42857142857143
1068,police,438,83.42857142857143
1069,redresser,438,83.42857142857143
1070,accident,437,83.23809523809523
1071,avaler,437,83.23809523809523
1072,clore,437,83.23809523809523
1073,paix,437,83.23809523809523
1074,parcourir,437,83.23809523809523
1075,rapidement,437,83.23809523809523
1076,souhaiter,437,83.23809523809523
1077,sourcil,437,83.23809523809523
1078,unique,437,83.23809523809523
1079,user,437,83.23809523809523
1080,client,436,83.04761904761905
1081,contempler,436,83.04761904761905
1082,hurler,436,83.04761904761905
1083,journau,436,83.04761904761905
1084,pire,436,83.04761904761905
1085,régler,436,83.04761904761905
1086,En,435,82.85714285714286
1087,fier,435,82.85714285714286
1088,obscur,435,82.85714285714286
1089,obscurité,435,82.85714285714286
1090,tarder,435,82.85714285714286
1091,titre,435,82.85714285714286
1092,verser,435,82.85714285714286
1093,chasser,434,82.66666666666667
1094,employer,434,82.66666666666667
1095,lueur,434,82.66666666666667
1096,mer,434,82.66666666666667
1097,salon,434,82.66666666666667
1098,toit,434,82.66666666666667
1099,été,434,82.66666666666667
1100,centre,433,82.47619047619048
1101,déclarer,433,82.47619047619048
1102,détourner,433,82.47619047619048
1103,ennui,433,82.47619047619048
1104,menacer,433,82.47619047619048
1105,oiseau,433,82.47619047619048
1106,pantalon,433,82.47619047619048
1107,passé,433,82.47619047619048
1108,vin,433,82.47619047619048
1109,billet,432,82.28571428571428
1110,contact,432,82.28571428571428
1111,désir,432,82.28571428571428
1112,français,432,82.28571428571428
1113,interdire,432,82.28571428571428
1114,réserver,432,82.28571428571428
1115,signer,432,82.28571428571428
1116,supérieur,432,82.28571428571428
1117,évidemment,432,82.28571428571428
1118,Oui,431,82.0952380952381
1119,allée,431,82.0952380952381
1120,caractère,431,82.0952380952381
1121,côte,431,82.0952380952381
1122,discuter,431,82.0952380952381
1123,déplacer,431,82.0952380952381
1124,faim,431,82.0952380952381
1125,fournir,431,82.0952380952381
1126,humeur,431,82.0952380952381
1127,inquiétude,431,82.0952380952381
1128,luire,431,82.0952380952381
1129,maigre,431,82.0952380952381
1130,numéro,431,82.0952380952381
1131,opposer,431,82.0952380952381
1132,ordinaire,431,82.0952380952381
1133,parfait,431,82.0952380952381
1134,position,431,82.0952380952381
1135,signifier,431,82.0952380952381
1136,tapis,431,82.0952380952381
1137,terme,431,82.0952380952381
1138,transformer,431,82.0952380952381
1139,conseiller,430,81.9047619047619
1140,malheur,430,81.9047619047619
1141,plaindre,430,81.9047619047619
1142,rayon,430,81.9047619047619
1143,riche,430,81.9047619047619
1144,sueur,430,81.9047619047619
1145,appartement,429,81.71428571428572
1146,attitude,429,81.71428571428572
1147,fatigue,429,81.71428571428572
1148,marier,429,81.71428571428572
1149,rompre,429,81.71428571428572
1150,résultat,429,81.71428571428572
1151,toilette,429,81.71428571428572
1152,animal,428,81.52380952380952
1153,conserver,428,81.52380952380952
1154,convenir,428,81.52380952380952
1155,entretenir,428,81.52380952380952
1156,flotter,428,81.52380952380952
1157,honneur,428,81.52380952380952
1158,nombre,428,81.52380952380952
1159,satisfaire,428,81.52380952380952
1160,attente,427,81.33333333333333
1161,c'est-à-dire,427,81.33333333333333
1162,dangereux,427,81.33333333333333
1163,personnage,427,81.33333333333333
1164,projet,427,81.33333333333333
1165,tas,427,81.33333333333333
1166,chair,426,81.14285714285714
1167,cuir,426,81.14285714285714
1168,plafond,426,81.14285714285714
1169,plier,426,81.14285714285714
1170,prétendre,426,81.14285714285714
1171,coude,425,80.95238095238095
1172,deuxième,425,80.95238095238095
1173,envahir,425,80.95238095238095
1174,moi-même,425,80.95238095238095
1175,nommer,425,80.95238095238095
1176,pont,425,80.95238095238095
1177,retard,425,80.95238095238095
1178,étaler,425,80.95238095238095
1179,Une,424,80.76190476190476
1180,affirmer,424,80.76190476190476
1181,curiosité,424,80.76190476190476
1182,faillir,424,80.76190476190476
1183,ressentir,424,80.76190476190476
1184,réflexion,424,80.76190476190476
1185,surgir,424,80.76190476190476
1186,vitesse,424,80.76190476190476
1187,électrique,424,80.76190476190476
1188,M,423,80.57142857142857
1189,exprimer,423,80.57142857142857
1190,bizarre,422,80.38095238095238
1191,cigarette,422,80.38095238095238
1192,circonstance,422,80.38095238095238
1193,laver,422,80.38095238095238
1194,médecin,422,80.38095238095238
1195,piquer,422,80.38095238095238
1196,pleuvoir,422,80.38095238095238
1197,seuil,422,80.38095238095238
1198,solide,422,80.38095238095238
1199,établir,422,80.38095238095238
1200,admettre,421,80.19047619047619
1201,couverture,421,80.19047619047619
1202,ennuyer,421,80.19047619047619
1203,envelopper,421,80.19047619047619
1204,herbe,421,80.19047619047619
1205,horreur,421,80.19047619047619
1206,lent,421,80.19047619047619
1207,montre,421,80.19047619047619
1208,nombreux,421,80.19047619047619
1209,public,421,80.19047619047619
1210,appareil,420,80.0
1211,erreur,420,80.0
1212,gentil,420,80.0
1213,imposer,420,80.0
1214,normal,420,80.0
1215,pain,420,80.0
1216,problème,420,80.0
1217,tableau,420,80.0
1218,Ce,419,79.80952380952381
1219,accueillir,419,79.80952380952381
1220,composer,419,79.80952380952381
1221,convaincre,419,79.80952380952381
1222,davantage,419,79.80952380952381
1223,dessous,419,79.80952380952381
1224,incapable,419,79.80952380952381
1225,réunir,419,79.80952380952381
1226,égal,419,79.80952380952381
1227,attaquer,418,79.61904761904762
1228,bain,418,79.61904761904762
1229,d'accord,418,79.61904761904762
1230,divers,418,79.61904761904762
1231,flamme,418,79.61904761904762
1232,goutte,418,79.61904761904762
1233,longuement,418,79.61904761904762
1234,masse,418,79.61904761904762
1235,mou,418,79.61904761904762
1236,trottoir,418,79.61904761904762
1237,éveiller,418,79.61904761904762
1238,balancer,417,79.42857142857143
1239,caresser,417,79.42857142857143
1240,salut,417,79.42857142857143
1241,souci,417,79.42857142857143
1242,aventure,416,79.23809523809524
1243,creuser,416,79.23809523809524
1244,douceur,416,79.23809523809524
1245,frotter,416,79.23809523809524
1246,mentir,416,79.23809523809524
1247,sort,416,79.23809523809524
1248,victime,416,79.23809523809524
1249,accent,415,79.04761904761905
1250,obéir,415,79.04761904761905
1251,prise,415,79.04761904761905
1252,préciser,415,79.04761904761905
1253,raser,415,79.04761904761905
1254,téléphone,415,79.04761904761905
1255,témoin,415,79.04761904761905
1256,vaguement,415,79.04761904761905
1257,col,414,78.85714285714286
1258,demeurer,414,78.85714285714286
1259,machine,414,78.85714285714286
1260,précédent,414,78.85714285714286
1261,résister,414,78.85714285714286
1262,suivant,414,78.85714285714286
1263,évoquer,414,78.85714285714286
1264,ailler,413,78.66666666666666
1265,avenir,413,78.66666666666666
1266,bruire,413,78.66666666666666
1267,dit-elle,413,78.66666666666666
1268,habituel,413,78.66666666666666
1269,maintenir,413,78.66666666666666
1270,poignet,413,78.66666666666666
1271,semblable,413,78.66666666666666
1272,arrêt,412,78.47619047619048
1273,crâne,412,78.47619047619048
1274,d'autant,412,78.47619047619048
1275,horizon,412,78.47619047619048
1276,parents,412,78.47619047619048
1277,patte,412,78.47619047619048
1278,sûrement,412,78.47619047619048
1279,vain,412,78.47619047619048
1280,volonté,412,78.47619047619048
1281,provoquer,411,78.28571428571428
1282,précéder,411,78.28571428571428
1283,repos,411,78.28571428571428
1284,sœur,411,78.28571428571428
1285,honte,410,78.0952380952381
1286,liberté,410,78.0952380952381
1287,patron,410,78.0952380952381
1288,réduire,410,78.0952380952381
1289,tordre,410,78.0952380952381
1290,branche,409,77.90476190476191
1291,conseil,409,77.90476190476191
1292,coûter,409,77.90476190476191
1293,date,409,77.90476190476191
1294,humide,409,77.90476190476191
1295,noter,409,77.90476190476191
1296,poignée,409,77.90476190476191
1297,risque,409,77.90476190476191
1298,avertir,408,77.71428571428571
1299,brun,408,77.71428571428571
1300,concerner,408,77.71428571428571
1301,couple,408,77.71428571428571
1302,duquel,408,77.71428571428571
1303,persuader,408,77.71428571428571
1304,plupart,408,77.71428571428571
1305,principal,408,77.71428571428571
1306,surface,408,77.71428571428571
1307,balle,407,77.52380952380953
1308,bouton,407,77.52380952380953
1309,cercle,407,77.52380952380953
1310,crever,407,77.52380952380953
1311,disposition,407,77.52380952380953
1312,exiger,407,77.52380952380953
1313,lune,407,77.52380952380953
1314,perdu,407,77.52380952380953
1315,talon,407,77.52380952380953
1316,valeur,407,77.52380952380953
1317,vol,407,77.52380952380953
1318,beauté,406,77.33333333333333
1319,ceci,406,77.33333333333333
1320,dizaine,406,77.33333333333333
1321,défaire,406,77.33333333333333
1322,foi,406,77.33333333333333
1323,peindre,406,77.33333333333333
1324,soigner,406,77.33333333333333
1325,voici,406,77.33333333333333
1326,vérifier,406,77.33333333333333
1327,choc,405,77.14285714285715
1328,choix,405,77.14285714285715
1329,drap,405,77.14285714285715
1330,fondre,405,77.14285714285715
1331,heureusement,405,77.14285714285715
1332,hiver,405,77.14285714285715
1333,lors,405,77.14285714285715
1334,subir,405,77.14285714285715
1335,également,405,77.14285714285715
1336,brillant,404,76.95238095238095
1337,causer,404,76.95238095238095
1338,dossier,404,76.95238095238095
1339,heurter,404,76.95238095238095
1340,ordonner,404,76.95238095238095
1341,pardon,404,76.95238095238095
1342,plateau,404,76.95238095238095
1343,rejeter,404,76.95238095238095
1344,aile,403,76.76190476190476
1345,dessiner,403,76.76190476190476
1346,difficulté,403,76.76190476190476
1347,fixe,403,76.76190476190476
1348,incliner,403,76.76190476190476
1349,inventer,403,76.76190476190476
1350,régulier,403,76.76190476190476
1351,répandre,403,76.76190476190476
1352,blesser,402,76.57142857142857
1353,cadavre,402,76.57142857142857
1354,compagnon,402,76.57142857142857
1355,fête,402,76.57142857142857
1356,kilomètre,402,76.57142857142857
1357,marché,402,76.57142857142857
1358,quelconque,402,76.57142857142857
1359,angoisse,401,76.38095238095238
1360,auparavant,401,76.38095238095238
1361,conviction,401,76.38095238095238
1362,couteau,401,76.38095238095238
1363,crainte,401,76.38095238095238
1364,céder,401,76.38095238095238
1365,décision,401,76.38095238095238
1366,extrême,401,76.38095238095238
1367,mystérieux,401,76.38095238095238
1368,refaire,401,76.38095238095238
1369,révéler,401,76.38095238095238
1370,animer,400,76.19047619047619
1371,baiser,400,76.19047619047619
1372,hâte,400,76.19047619047619
1373,rougir,400,76.19047619047619
1374,utile,400,76.19047619047619
1375,veiller,400,76.19047619047619
1376,Ça,400,76.19047619047619
1377,école,400,76.19047619047619
1378,brusque,399,76.0
1379,dérouler,399,76.0
1380,lier,399,76.0
1381,lumineux,399,76.0
1382,organiser,399,76.0
1383,sacré,399,76.0
1384,santé,399,76.0
1385,soupçonner,399,76.0
1386,village,399,76.0
1387,avait-il,398,75.80952380952381
1388,douloureux,398,75.80952380952381
1389,douze,398,75.80952380952381
1390,expérience,398,75.80952380952381
1391,immédiatement,398,75.80952380952381
1392,quarante,398,75.80952380952381
1393,commettre,397,75.61904761904762
1394,extraordinaire,397,75.61904761904762
1395,loi,397,75.61904761904762
1396,muet,397,75.61904761904762
1397,rage,397,75.61904761904762
1398,regagner,397,75.61904761904762
1399,renoncer,397,75.61904761904762
1400,théâtre,397,75.61904761904762
1401,usage,397,75.61904761904762
1402,étoile,397,75.61904761904762
1403,De,396,75.42857142857143
1404,abri,396,75.42857142857143
1405,aspect,396,75.42857142857143
1406,caisse,396,75.42857142857143
1407,chaîne,396,75.42857142857143
1408,construire,396,75.42857142857143
1409,consulter,396,75.42857142857143
1410,crisper,396,75.42857142857143
1411,dissimuler,396,75.42857142857143
1412,détruire,396,75.42857142857143
