,raw-words,in%texts
1292,fallut,83.33333333333334
1293,fatigué,83.33333333333334
1294,faudra,83.33333333333334
1295,fauteuil,83.33333333333334
1296,fera,83.33333333333334
1297,fermait,83.33333333333334
1298,ferme,83.33333333333334
1299,fermé,83.33333333333334
1300,fermée,83.33333333333334
1301,fils,83.33333333333334
1302,finir,83.33333333333334
1303,fit,83.33333333333334
1304,fixait,83.33333333333334
1305,fixe,83.33333333333334
1306,folle,83.33333333333334
1307,formait,83.33333333333334
1308,formes,83.33333333333334
1309,forte,83.33333333333334
1310,fou,83.33333333333334
1311,franchement,83.33333333333334
1312,frappa,83.33333333333334
1313,frapper,83.33333333333334
1314,fraîcheur,83.33333333333334
1315,froide,83.33333333333334
1316,fronça,83.33333333333334
1317,frère,83.33333333333334
1318,fumait,83.33333333333334
1319,fumer,83.33333333333334
1320,fumée,83.33333333333334
1321,furieux,83.33333333333334
1322,fut,83.33333333333334
1323,fût,83.33333333333334
1324,gagné,83.33333333333334
1325,gardien,83.33333333333334
1326,gardé,83.33333333333334
1327,glissait,83.33333333333334
1328,glisser,83.33333333333334
1329,gorge,83.33333333333334
1330,goutte,83.33333333333334
1331,gouttes,83.33333333333334
1332,goût,83.33333333333334
1333,grogna,83.33333333333334
1334,groupe,83.33333333333334
1335,guéridon,83.33333333333334
1336,gênant,83.33333333333334
1337,habiller,83.33333333333334
1338,habillé,83.33333333333334
1339,habitants,83.33333333333334
1340,habite,83.33333333333334
1341,habituelle,83.33333333333334
1342,habitué,83.33333333333334
1343,haussa,83.33333333333334
1344,haute,83.33333333333334
1345,hauteur,83.33333333333334
1346,hein,83.33333333333334
1347,heureux,83.33333333333334
1348,hier,83.33333333333334
1349,histoires,83.33333333333334
1350,humeur,83.33333333333334
1351,hâte,83.33333333333334
1352,hésita,83.33333333333334
1353,hésitation,83.33333333333334
1354,hésiter,83.33333333333334
1355,identité,83.33333333333334
1356,idiot,83.33333333333334
1357,imbécile,83.33333333333334
1358,immense,83.33333333333334
1359,impatience,83.33333333333334
1360,important,83.33333333333334
1361,impression,83.33333333333334
1362,impressionné,83.33333333333334
1363,installé,83.33333333333334
1364,instants,83.33333333333334
1365,intention,83.33333333333334
1366,interlocuteur,83.33333333333334
1367,interrogatoire,83.33333333333334
1368,intervenir,83.33333333333334
1369,intérieur,83.33333333333334
1370,intérêt,83.33333333333334
1371,inutile,83.33333333333334
1372,invraisemblable,83.33333333333334
1373,ivre,83.33333333333334
1374,jadis,83.33333333333334
1375,jeter,83.33333333333334
1376,jeunes,83.33333333333334
1377,joindre,83.33333333333334
1378,journal,83.33333333333334
1379,journée,83.33333333333334
1380,journées,83.33333333333334
1381,joué,83.33333333333334
1382,juge,83.33333333333334
1383,juger,83.33333333333334
1384,jure,83.33333333333334
1385,jusque,83.33333333333334
1386,justement,83.33333333333334
1387,kilomètres,83.33333333333334
1388,laissa,83.33333333333334
1389,laissaient,83.33333333333334
1390,laissait,83.33333333333334
1391,laisse,83.33333333333334
1392,lampe,83.33333333333334
1393,lancé,83.33333333333334
1394,langue,83.33333333333334
1395,lança,83.33333333333334
1396,lançait,83.33333333333334
1397,larges,83.33333333333334
1398,lecture,83.33333333333334
1399,leva,83.33333333333334
1400,lieux,83.33333333333334
1401,ligne,83.33333333333334
1402,linge,83.33333333333334
1403,lisait,83.33333333333334
1404,lits,83.33333333333334
1405,littéralement,83.33333333333334
1406,loi,83.33333333333334
1407,longs,83.33333333333334
1408,longues,83.33333333333334
1409,lourde,83.33333333333334
1410,lourdes,83.33333333333334
1411,lumières,83.33333333333334
1412,lâcher,83.33333333333334
1413,légère,83.33333333333334
1414,madame,83.33333333333334
1415,malheureux,83.33333333333334
1416,mangeait,83.33333333333334
1417,manière,83.33333333333334
1418,manquait,83.33333333333334
1419,marcha,83.33333333333334
1420,marchait,83.33333333333334
1421,marché,83.33333333333334
1422,marque,83.33333333333334
1423,mauvaise,83.33333333333334
1424,maîtresse,83.33333333333334
1425,meilleurs,83.33333333333334
1426,mesure,83.33333333333334
1427,meubles,83.33333333333334
1428,midi,83.33333333333334
1429,minute,83.33333333333334
1430,mit,83.33333333333334
1431,modèle,83.33333333333334
1432,monnaie,83.33333333333334
1433,monsieur,83.33333333333334
1434,monta,83.33333333333334
1435,montait,83.33333333333334
1436,monter,83.33333333333334
1437,montra,83.33333333333334
1438,montrait,83.33333333333334
1439,montrer,83.33333333333334
1440,monté,83.33333333333334
1441,morceau,83.33333333333334
1442,morte,83.33333333333334
1443,moteur,83.33333333333334
1444,moteurs,83.33333333333334
1445,mouchoir,83.33333333333334
1446,mourir,83.33333333333334
1447,moustaches,83.33333333333334
1448,mouvement,83.33333333333334
1449,mouvements,83.33333333333334
1450,moyen,83.33333333333334
1451,murmura,83.33333333333334
1452,musique,83.33333333333334
1453,médecin,83.33333333333334
1454,mémoire,83.33333333333334
1455,mépris,83.33333333333334
1456,nappe,83.33333333333334
1457,nature,83.33333333333334
1458,naturelle,83.33333333333334
1459,naturellement,83.33333333333334
1460,nerveuse,83.33333333333334
1461,nerveux,83.33333333333334
1462,noirs,83.33333333333334
1463,nombre,83.33333333333334
1464,note,83.33333333333334
1465,notes,83.33333333333334
1466,notre,83.33333333333334
1467,numéro,83.33333333333334
1468,numéros,83.33333333333334
1469,nécessaire,83.33333333333334
1470,objet,83.33333333333334
1471,objets,83.33333333333334
1472,obligé,83.33333333333334
1473,observe,83.33333333333334
1474,occuper,83.33333333333334
1475,occupée,83.33333333333334
1476,odeur,83.33333333333334
1477,officiels,83.33333333333334
1478,oreilles,83.33333333333334
1479,osé,83.33333333333334
1480,oublié,83.33333333333334
1481,ouverte,83.33333333333334
1482,ouvertes,83.33333333333334
1483,ouverture,83.33333333333334
1484,ouvrait,83.33333333333334
1485,ouvre,83.33333333333334
1486,ouvrit,83.33333333333334
1487,paisiblement,83.33333333333334
1488,paix,83.33333333333334
1489,pantalon,83.33333333333334
1490,papiers,83.33333333333334
1491,paraissait,83.33333333333334
1492,paraître,83.33333333333334
1493,pardon,83.33333333333334
1494,parfait,83.33333333333334
1495,parfaite,83.33333333333334
1496,parfaitement,83.33333333333334
1497,parut,83.33333333333334
1498,parvenait,83.33333333333334
1499,passa,83.33333333333334
1500,passaient,83.33333333333334
1501,passait,83.33333333333334
1502,patron,83.33333333333334
1503,pauvre,83.33333333333334
1504,peint,83.33333333333334
1505,pelouse,83.33333333333334
1506,pencha,83.33333333333334
1507,penché,83.33333333333334
1508,pendait,83.33333333333334
1509,penser,83.33333333333334
1510,pente,83.33333333333334
1511,permet,83.33333333333334
1512,personnage,83.33333333333334
1513,perspective,83.33333333333334
1514,peuvent,83.33333333333334
1515,pierre,83.33333333333334
1516,pipe,83.33333333333334
1517,pièce,83.33333333333334
1518,plafond,83.33333333333334
1519,plancher,83.33333333333334
1520,plaque,83.33333333333334
1521,pleuvait,83.33333333333334
1522,poing,83.33333333333334
1523,poings,83.33333333333334
1524,pointe,83.33333333333334
1525,pommes,83.33333333333334
1526,portière,83.33333333333334
1527,posa,83.33333333333334
1528,pose,83.33333333333334
1529,poser,83.33333333333334
1530,position,83.33333333333334
1531,possède,83.33333333333334
1532,poste,83.33333333333334
1533,posé,83.33333333333334
1534,pourra,83.33333333333334
1535,pourrais,83.33333333333334
1536,poussa,83.33333333333334
1537,pousser,83.33333333333334
1538,poussière,83.33333333333334
1539,pouvais,83.33333333333334
1540,pouvait,83.33333333333334
1541,premières,83.33333333333334
1542,prenaient,83.33333333333334
1543,prenait,83.33333333333334
1544,prenant,83.33333333333334
1545,prie,83.33333333333334
1546,prise,83.33333333333334
1547,prit,83.33333333333334
1548,prix,83.33333333333334
1549,probable,83.33333333333334
1550,produit,83.33333333333334
1551,profiter,83.33333333333334
1552,promis,83.33333333333334
1553,prononça,83.33333333333334
1554,propos,83.33333333333334
1555,propriétaire,83.33333333333334
1556,protéger,83.33333333333334
1557,prouver,83.33333333333334
1558,préciser,83.33333333333334
1559,préféra,83.33333333333334
1560,préoccupé,83.33333333333334
1561,préparé,83.33333333333334
1562,présent,83.33333333333334
1563,présente,83.33333333333334
1564,présenter,83.33333333333334
1565,présenté,83.33333333333334
1566,prétexte,83.33333333333334
1567,prévenir,83.33333333333334
1568,prévenu,83.33333333333334
1569,prévu,83.33333333333334
1570,pâle,83.33333333333334
1571,pénétra,83.33333333333334
1572,pénétrait,83.33333333333334
1573,pénétrer,83.33333333333334
1574,quart,83.33333333333334
1575,quatorze,83.33333333333334
1576,quatrième,83.33333333333334
1577,quelconque,83.33333333333334
1578,quitte,83.33333333333334
1579,raisons,83.33333333333334
1580,rang,83.33333333333334
1581,rappelait,83.33333333333334
1582,rappelle,83.33333333333334
1583,raté,83.33333333333334
1584,rayon,83.33333333333334
1585,reconnut,83.33333333333334
1586,refuse,83.33333333333334
1587,refuser,83.33333333333334
1588,regarda,83.33333333333334
1589,regardait,83.33333333333334
1590,regards,83.33333333333334
1591,remarquer,83.33333333333334
1592,remettre,83.33333333333334
1593,remis,83.33333333333334
1594,remonter,83.33333333333334
1595,remplit,83.33333333333334
1596,rencontrer,83.33333333333334
1597,rencontré,83.33333333333334
1598,rend,83.33333333333334
1599,rendaient,83.33333333333334
1600,rendu,83.33333333333334
1601,renseignements,83.33333333333334
1602,rentra,83.33333333333334
1603,rentre,83.33333333333334
1604,rentré,83.33333333333334
1605,repartir,83.33333333333334
1606,reprenait,83.33333333333334
1607,reprendre,83.33333333333334
1608,repris,83.33333333333334
1609,reprises,83.33333333333334
1610,respect,83.33333333333334
1611,respirer,83.33333333333334
1612,resta,83.33333333333334
1613,restaient,83.33333333333334
1614,restait,83.33333333333334
1615,restaurant,83.33333333333334
1616,resté,83.33333333333334
1617,restée,83.33333333333334
1618,retirait,83.33333333333334
1619,retirer,83.33333333333334
1620,retourna,83.33333333333334
1621,retourner,83.33333333333334
1622,retraite,83.33333333333334
1623,retrouvait,83.33333333333334
1624,retrouvé,83.33333333333334
1625,revient,83.33333333333334
1626,revint,83.33333333333334
1627,revoir,83.33333333333334
1628,riche,83.33333333333334
1629,robinet,83.33333333333334
1630,rond,83.33333333333334
1631,rose,83.33333333333334
1632,roula,83.33333333333334
1633,roulé,83.33333333333334
1634,ruban,83.33333333333334
1635,rumeurs,83.33333333333334
1636,réalité,83.33333333333334
1637,réclame,83.33333333333334
1638,région,83.33333333333334
1639,régnait,83.33333333333334
1640,réguliers,83.33333333333334
1641,réparer,83.33333333333334
1642,répondit,83.33333333333334
1643,répondu,83.33333333333334
1644,réponse,83.33333333333334
1645,réputation,83.33333333333334
1646,répéta,83.33333333333334
1647,résistance,83.33333333333334
1648,réveille,83.33333333333334
1649,réveillé,83.33333333333334
1650,rêve,83.33333333333334
1651,rôle,83.33333333333334
1652,saisi,83.33333333333334
1653,saisir,83.33333333333334
1654,sale,83.33333333333334
1655,salon,83.33333333333334
1656,salua,83.33333333333334
1657,savais,83.33333333333334
1658,savait,83.33333333333334
1659,secondes,83.33333333333334
1660,seize,83.33333333333334
1661,selon,83.33333333333334
1662,semblaient,83.33333333333334
1663,semblait,83.33333333333334
1664,sensible,83.33333333333334
1665,sentait,83.33333333333334
1666,senti,83.33333333333334
1667,serrait,83.33333333333334
1668,serrer,83.33333333333334
1669,serré,83.33333333333334
1670,serrée,83.33333333333334
1671,servait,83.33333333333334
1672,serviette,83.33333333333334
1673,seuil,83.33333333333334
1674,sienne,83.33333333333334
1675,signes,83.33333333333334
1676,silhouette,83.33333333333334
1677,silhouettes,83.33333333333334
1678,situation,83.33333333333334
1679,soie,83.33333333333334
1680,soif,83.33333333333334
1681,soin,83.33333333333334
1682,soixante,83.33333333333334
1683,sol,83.33333333333334
1684,sombre,83.33333333333334
1685,sonna,83.33333333333334
1686,sortait,83.33333333333334
1687,sortant,83.33333333333334
1688,sortent,83.33333333333334
1689,sorti,83.33333333333334
1690,sortie,83.33333333333334
1691,sortit,83.33333333333334
1692,souffle,83.33333333333334
1693,souriait,83.33333333333334
1694,souviens,83.33333333333334
1695,spectacle,83.33333333333334
1696,sport,83.33333333333334
1697,style,83.33333333333334
1698,suit,83.33333333333334
1699,suivait,83.33333333333334
1700,suivant,83.33333333333334
1701,suivante,83.33333333333334
1702,suivit,83.33333333333334
1703,suppose,83.33333333333334
1704,surcroît,83.33333333333334
1705,surpris,83.33333333333334
1706,surprise,83.33333333333334
1707,surveiller,83.33333333333334
1708,sérieux,83.33333333333334
1709,sûre,83.33333333333334
1710,ta,83.33333333333334
1711,table,83.33333333333334
1712,tableau,83.33333333333334
1713,tache,83.33333333333334
1714,taille,83.33333333333334
1715,talons,83.33333333333334
1716,tandis,83.33333333333334
1717,taxi,83.33333333333334
1718,tel,83.33333333333334
1719,tendit,83.33333333333334
1720,tendre,83.33333333333334
1721,tenez,83.33333333333334
1722,tenu,83.33333333333334
1723,théâtre,83.33333333333334
1724,tiens,83.33333333333334
1725,timbre,83.33333333333334
1726,tira,83.33333333333334
1727,tirait,83.33333333333334
1728,tire,83.33333333333334
1729,tiré,83.33333333333334
1730,tirée,83.33333333333334
1731,toilette,83.33333333333334
1732,tombe,83.33333333333334
1733,tombée,83.33333333333334
1734,toucha,83.33333333333334
1735,tourna,83.33333333333334
1736,tournait,83.33333333333334
1737,tourner,83.33333333333334
1738,tourné,83.33333333333334
1739,tranquille,83.33333333333334
1740,travaille,83.33333333333334
1741,travailler,83.33333333333334
1742,travaux,83.33333333333334
1743,trou,83.33333333333334
1744,trouva,83.33333333333334
1745,trouvaient,83.33333333333334
1746,tuer,83.33333333333334
1747,types,83.33333333333334
1748,téléphone,83.33333333333334
1749,téléphoner,83.33333333333334
1750,téléphonique,83.33333333333334
1751,téléphoné,83.33333333333334
1752,témoin,83.33333333333334
1753,usine,83.33333333333334
1754,vagues,83.33333333333334
1755,valise,83.33333333333334
1756,vedette,83.33333333333334
1757,venaient,83.33333333333334
1758,venant,83.33333333333334
1759,venue,83.33333333333334
1760,venues,83.33333333333334
1761,verra,83.33333333333334
1762,vert,83.33333333333334
1763,vieil,83.33333333333334
1764,vieilles,83.33333333333334
1765,viennent,83.33333333333334
1766,villa,83.33333333333334
1767,vint,83.33333333333334
1768,visiteur,83.33333333333334
1769,vit,83.33333333333334
1770,vitre,83.33333333333334
1771,vitres,83.33333333333334
1772,vivant,83.33333333333334
1773,voie,83.33333333333334
1774,voisine,83.33333333333334
1775,vol,83.33333333333334
1776,volant,83.33333333333334
1777,volontiers,83.33333333333334
1778,volonté,83.33333333333334
1779,vos,83.33333333333334
1780,votre,83.33333333333334
1781,voulais,83.33333333333334
1782,voulu,83.33333333333334
1783,voyait,83.33333333333334
1784,vraie,83.33333333333334
1785,vus,83.33333333333334
1786,véritable,83.33333333333334
1787,vêtu,83.33333333333334
1788,vêtue,83.33333333333334
1789,zinc,83.33333333333334
1790,âme,83.33333333333334
1791,échapper,83.33333333333334
1792,éclat,83.33333333333334
1793,écoute,83.33333333333334
1794,écouter,83.33333333333334
1795,écrit,83.33333333333334
1796,éloignait,83.33333333333334
1797,énergie,83.33333333333334
1798,énorme,83.33333333333334
1799,épais,83.33333333333334
1800,épaule,83.33333333333334
1801,époque,83.33333333333334
1802,épreuve,83.33333333333334
1803,éprouvé,83.33333333333334
1804,étage,83.33333333333334
1805,étais,83.33333333333334
1806,étonne,83.33333333333334
1807,étrangers,83.33333333333334
1808,évidemment,83.33333333333334
1809,événement,83.33333333333334
1810,événements,83.33333333333334
1811,êtes,83.33333333333334
1812,Ainsi,66.66666666666666
1813,Allons,66.66666666666666
1814,Anglais,66.66666666666666
1815,Assieds,66.66666666666666
1816,Autant,66.66666666666666
1817,Beaucoup,66.66666666666666
1818,Bonjour,66.66666666666666
1819,Bref,66.66666666666666
1820,Cent,66.66666666666666
1821,Certes,66.66666666666666
1822,Combien,66.66666666666666
1823,Contre,66.66666666666666
1824,Derrière,66.66666666666666
1825,Devant,66.66666666666666
1826,Ecoutez,66.66666666666666
1827,Entrez,66.66666666666666
1828,Europe,66.66666666666666
1829,Eux,66.66666666666666
1830,Faites,66.66666666666666
1831,Grand,66.66666666666666
1832,Hein,66.66666666666666
1833,Hôtel,66.66666666666666
1834,Institut,66.66666666666666
1835,Lenoir,66.66666666666666
1836,Londres,66.66666666666666
1837,Lorsqu,66.66666666666666
1838,Lorsque,66.66666666666666
1839,Louis,66.66666666666666
1840,Mes,66.66666666666666
1841,Monsieur,66.66666666666666
1842,Ni,66.66666666666666
1843,Nord,66.66666666666666
1844,Pauvre,66.66666666666666
1845,Près,66.66666666666666
1846,Quatre,66.66666666666666
1847,Quelle,66.66666666666666
1848,Regarde,66.66666666666666
1849,Richard,66.66666666666666
1850,Russe,66.66666666666666
1851,Se,66.66666666666666
1852,Seulement,66.66666666666666
1853,Silence,66.66666666666666
1854,Surtout,66.66666666666666
1855,T,66.66666666666666
1856,Tenez,66.66666666666666
1857,Ton,66.66666666666666
1858,Trop,66.66666666666666
1859,Vers,66.66666666666666
1860,Viens,66.66666666666666
1861,Vos,66.66666666666666
1862,Votre,66.66666666666666
1863,Voulez,66.66666666666666
1864,absent,66.66666666666666
1865,absolument,66.66666666666666
1866,accepter,66.66666666666666
1867,accompagne,66.66666666666666
1868,accompagner,66.66666666666666
1869,accoudé,66.66666666666666
1870,accrocher,66.66666666666666
1871,acheva,66.66666666666666
1872,achevait,66.66666666666666
1873,achever,66.66666666666666
1874,acier,66.66666666666666
1875,acquis,66.66666666666666
1876,activité,66.66666666666666
1877,admiration,66.66666666666666
1878,admirer,66.66666666666666
1879,affirme,66.66666666666666
1880,agissait,66.66666666666666
1881,agressive,66.66666666666666
1882,aigu,66.66666666666666
1883,aiguë,66.66666666666666
1884,aimable,66.66666666666666
1885,ajouta,66.66666666666666
1886,alluma,66.66666666666666
1887,allumé,66.66666666666666
1888,allées,66.66666666666666
1889,ambiance,66.66666666666666
1890,amener,66.66666666666666
1891,amené,66.66666666666666
1892,amertume,66.66666666666666
1893,amour,66.66666666666666
1894,amuse,66.66666666666666
1895,amuser,66.66666666666666
1896,ancienne,66.66666666666666
1897,anciennes,66.66666666666666
1898,angles,66.66666666666666
1899,animal,66.66666666666666
1900,annonçant,66.66666666666666
1901,anonyme,66.66666666666666
1902,anormal,66.66666666666666
1903,août,66.66666666666666
1904,apercevait,66.66666666666666
1905,aperçoit,66.66666666666666
1906,aplomb,66.66666666666666
1907,apparence,66.66666666666666
1908,appartient,66.66666666666666
1909,appel,66.66666666666666
1910,appela,66.66666666666666
1911,appelez,66.66666666666666
1912,apporte,66.66666666666666
1913,approchait,66.66666666666666
1914,appui,66.66666666666666
1915,apéritif,66.66666666666666
1916,armes,66.66666666666666
1917,armoire,66.66666666666666
